date_block_num,shop_id,item_id,item_price,vente_mensuelle
1,42,172,420.38,8
34,19,316,843.74,4
33,18,431,237.7,3
29,37,40,15.66,11
12,30,7,654.81,0
12,19,174,210.44,12
17,58,151,891.21,0
31,23,211,860.46,2
31,59,302,85.96,7
34,54,86,115.32,17
28,16,397,500.22,15
28,1,253,613.13,19
15,12,21,282.16,19
9,24,257,719.63,15
29,34,379,598.97,1
24,53,403,331.58,16
19,57,381,35.12,9
4,8,444,752.65,6
0,18,33,222.61,9
29,57,260,836.13,18
2,48,234,426.09,19
13,5,3,581.31,8
29,26,347,874.22,16
3,30,308,864.99,8
17,54,489,377.8,8
24,13,227,216.8,4
0,19,284,777.39,6
14,29,70,438.75,10
8,3,454,200.12,7
14,26,439,905.38,13
23,40,313,206.12,1
3,59,364,35.55,9
11,58,471,30.08,15
5,58,254,626.09,15
23,12,481,665.06,18
10,2,144,317.93,10
12,11,24,326.81,5
33,44,453,346.1,5
24,28,425,683.36,6
6,18,234,67.55,15
3,13,333,929.83,12
7,37,175,230.3,2
19,22,332,999.68,8
28,12,325,179.81,2
9,2,357,773.83,5
33,37,159,231.18,16
25,7,348,90.04,2
2,26,348,876.18,1
5,26,286,860.16,11
4,24,18,409.53,5
4,12,44,705.37,9
22,16,155,561.5,10
8,23,355,854.43,15
34,40,410,321.91,15
19,9,377,528.44,17
34,32,231,490.52,8
17,15,497,360.37,18
16,37,371,892.54,1
23,13,316,174.22,0
2,5,402,158.01,15
31,11,225,581.14,17
34,10,217,660.92,2
12,52,56,202.67,0
24,13,31,396.81,5
8,41,357,947.1,18
3,53,59,254.15,18
13,46,380,671.68,10
33,50,386,742.75,7
10,15,353,453.65,4
2,42,423,938.15,19
27,56,445,739.29,8
28,7,235,463.35,14
8,40,107,573.64,13
2,28,191,695.69,3
24,32,480,596.27,7
33,35,18,879.91,19
11,15,401,363.32,16
8,48,226,306.89,1
14,36,167,221.7,19
24,21,71,47.41,15
4,6,362,52.58,9
10,1,54,871.35,1
33,4,245,681.61,10
23,11,483,663.93,9
14,44,350,618.5,18
7,26,76,850.73,13
4,37,35,485.46,10
25,23,267,871.71,8
17,29,317,365.85,6
5,21,300,927.44,14
12,48,121,701.67,19
27,45,324,264.61,16
4,45,25,568.44,2
12,49,432,537.7,14
16,27,160,146.52,13
31,39,84,595.33,7
28,40,114,321.64,3
2,13,223,61.83,9
33,23,388,949.17,1
26,59,166,645.08,13
12,16,191,878.15,7
32,30,175,679.3,9
5,4,1,363.41,17
23,40,387,517.56,14
18,16,229,678.99,4
15,31,86,960.65,12
27,53,62,261.13,17
32,42,320,876.23,1
12,25,401,924.84,12
24,44,382,673.71,13
35,12,206,931.95,9
26,26,105,403.9,3
6,37,318,953.49,14
4,48,291,705.76,7
30,33,250,51.59,14
22,28,13,907.8,13
9,9,163,489.63,8
31,12,43,465.72,19
29,5,386,570.8,2
30,54,440,157.89,14
17,52,111,474.47,16
35,54,205,832.82,15
1,28,384,25.33,3
13,56,256,280.19,10
12,35,307,12.43,7
28,5,438,421.55,2
11,34,144,731.03,18
1,46,146,800.78,13
31,34,391,945.74,8
12,13,301,612.42,2
26,39,164,262.08,3
16,42,169,924.91,3
30,45,478,777.56,10
33,48,298,578.68,18
23,58,233,698.68,15
34,14,391,925.07,16
5,11,271,715.27,9
18,42,60,374.69,16
29,38,296,715.9,15
6,4,467,49.88,19
9,53,235,392.55,5
31,33,165,412.26,6
33,7,194,175.17,13
27,56,234,32.85,10
14,41,368,142.05,11
29,8,183,658.08,13
28,37,333,804.27,4
21,51,232,988.32,4
3,10,361,352.9,19
19,43,491,603.39,14
31,57,107,937.77,0
35,15,378,175.37,8
3,38,223,720.47,2
26,15,80,757.43,3
16,5,234,98.09,15
11,29,381,862.64,6
21,19,184,814.97,13
16,54,428,43.07,15
9,51,185,100.17,17
0,10,134,58.64,15
21,12,220,341.4,15
25,54,288,514.2,1
17,4,364,537.02,9
13,31,202,274.99,6
28,18,370,912.48,14
11,16,146,374.58,8
35,40,324,55.09,6
34,36,127,307.22,15
11,25,457,535.8,2
6,23,135,414.14,16
28,12,114,281.1,7
10,34,264,140.01,1
32,36,64,820.97,19
5,37,491,996.18,2
14,3,135,336.25,7
31,9,41,387.8,1
10,53,296,621.86,18
22,18,3,721.26,16
25,43,401,398.11,4
33,35,194,905.88,19
33,57,463,564.4,16
28,55,110,455.89,9
3,34,221,650.21,8
16,41,370,953.28,5
34,14,368,796.61,10
12,4,436,49.61,1
14,29,406,338.99,11
28,41,4,475.84,11
28,45,244,321.37,15
10,50,390,703.19,11
31,15,166,828.01,17
1,28,26,734.03,12
13,42,395,989.44,14
19,16,474,279.82,15
21,12,17,876.24,3
10,52,216,768.96,11
26,5,92,368.56,16
2,34,483,736.78,0
16,42,31,113.04,17
27,1,205,791.44,15
28,39,419,537.01,0
20,32,400,299.37,9
15,26,207,659.22,18
19,17,107,645.2,15
5,48,146,217.39,13
18,59,367,40.09,1
4,27,101,439.29,5
2,24,368,573.82,4
0,35,318,877.84,11
14,46,368,928.93,3
33,42,241,533.52,3
34,54,489,756.27,4
24,39,411,444.91,6
23,26,247,748.62,5
11,49,163,212.75,12
17,38,372,377.35,3
14,23,173,637.89,12
15,22,35,27.98,3
26,4,284,725.24,9
7,49,359,837.18,19
24,59,381,405.15,0
16,9,358,453.46,7
28,4,393,852.77,6
7,7,460,777.9,4
14,23,399,295.27,2
26,2,21,330.74,14
6,49,308,682.09,16
2,24,163,567.57,12
28,40,490,170.61,14
23,55,97,316.83,18
2,31,307,900.98,19
19,47,339,691.29,13
14,31,55,986.11,12
24,47,471,769.34,11
29,40,333,942.55,8
13,48,127,224.03,2
6,51,428,773.77,10
16,43,193,30.02,9
19,34,243,674.05,0
35,55,349,474.59,16
8,24,88,353.29,12
21,49,336,863.78,13
1,26,409,855.73,0
23,16,215,32.08,1
7,57,92,613.41,1
10,47,303,374.15,6
12,13,464,421.5,8
16,15,235,833.72,3
7,27,184,316.74,1
20,4,38,943.62,18
17,16,139,187.84,4
29,30,195,666.1,8
17,44,15,675.38,12
30,30,257,259.67,11
31,36,135,331.5,18
10,3,1,836.45,8
24,22,49,764.19,9
32,49,96,335.8,18
7,22,201,538.62,9
10,50,413,71.06,11
21,57,26,216.66,13
23,50,343,490.96,7
16,55,429,95.11,15
11,49,235,844.9,16
31,12,349,720.83,19
14,55,244,944.2,3
15,21,358,696.53,5
21,56,481,941.0,11
27,4,327,558.97,17
19,31,396,604.22,6
32,44,351,977.2,4
9,31,416,645.71,9
31,58,374,40.48,5
32,23,404,726.56,13
1,54,375,906.41,5
32,53,51,797.62,13
32,20,81,587.99,11
12,15,36,674.59,11
29,23,67,990.29,7
32,28,129,99.76,9
12,16,370,670.57,15
25,37,155,290.56,19
21,21,245,643.69,7
1,15,111,611.55,8
25,17,168,161.92,12
14,50,481,214.68,19
33,37,468,625.41,16
10,13,142,136.95,18
2,19,356,272.53,16
5,30,197,836.89,6
8,45,471,333.82,0
5,18,109,493.18,19
8,14,376,941.73,13
30,36,79,234.88,16
31,36,390,395.73,12
11,20,161,610.39,1
7,52,439,757.79,13
7,19,19,902.64,0
27,45,127,916.32,4
19,44,205,778.87,6
6,7,29,236.05,18
10,57,445,34.56,13
19,44,454,389.94,13
15,53,207,150.13,14
3,4,464,713.28,4
5,59,280,664.52,4
21,34,151,53.53,1
25,2,240,838.23,17
2,5,266,256.26,8
13,55,182,437.9,9
10,10,105,671.25,17
17,32,425,435.12,3
11,42,433,446.87,7
22,41,401,74.97,17
11,13,497,407.43,19
12,39,440,767.2,16
24,5,236,916.02,15
18,58,173,419.36,17
35,10,158,429.35,6
7,10,172,705.6,0
28,38,494,943.34,0
31,27,458,274.39,17
17,51,311,445.74,3
5,21,403,798.01,19
17,8,157,613.6,19
18,1,258,119.48,3
21,28,164,631.46,5
31,49,147,194.88,2
2,39,391,515.11,5
27,14,154,533.81,12
9,21,463,877.44,6
34,30,367,467.87,3
28,21,38,286.65,0
14,49,131,238.66,5
32,9,358,875.51,4
6,17,255,179.3,12
11,5,208,431.61,18
29,58,450,195.3,3
20,57,95,775.57,5
30,31,348,479.63,12
23,52,327,357.63,4
19,40,478,367.49,12
3,38,171,853.69,9
27,43,250,558.24,2
19,19,190,720.69,12
23,36,199,898.07,11
31,50,484,902.72,3
35,33,221,335.22,9
33,13,24,952.93,2
35,14,244,34.63,16
1,56,423,383.07,8
14,33,324,896.84,0
33,29,128,281.89,17
35,43,93,280.35,8
5,49,300,309.6,19
11,36,133,616.19,8
2,58,55,443.95,1
17,44,477,729.47,18
20,10,158,895.96,15
14,31,29,677.46,2
32,6,410,212.42,15
34,57,211,933.36,12
25,1,154,271.85,2
7,7,293,158.4,9
35,58,475,99.07,17
29,27,222,567.75,5
22,21,115,122.62,5
13,28,437,147.39,17
13,16,158,307.03,5
1,56,259,288.84,5
4,46,251,608.2,12
13,23,122,818.58,13
24,52,299,763.74,6
19,20,263,269.86,12
1,38,381,252.86,14
5,54,49,966.13,11
16,25,377,18.15,0
24,28,329,880.92,2
27,5,297,207.73,17
1,56,362,947.81,7
34,21,77,348.88,1
4,18,463,445.95,3
0,47,438,710.05,17
11,6,127,591.79,12
35,57,197,324.76,14
22,29,221,558.29,1
30,19,483,733.4,9
10,33,91,51.91,1
9,1,411,21.09,11
2,45,8,463.49,4
13,3,32,140.52,11
15,42,468,667.7,0
9,21,320,221.91,1
28,35,394,438.52,15
9,41,269,205.69,1
11,40,191,553.0,15
29,3,349,124.89,19
0,25,163,32.88,15
4,45,61,60.62,5
19,38,438,954.72,12
7,45,264,150.86,11
11,55,285,711.39,9
0,20,95,77.25,4
19,52,41,117.08,7
27,44,414,513.79,5
11,45,470,470.22,4
27,34,149,952.06,19
14,21,204,945.39,5
5,56,267,781.81,16
19,55,2,606.08,5
13,48,178,460.41,16
1,23,425,362.62,4
8,6,194,947.62,16
19,51,482,606.88,16
25,53,387,583.28,12
28,13,336,239.58,6
0,49,435,56.23,5
34,23,196,945.74,13
5,9,343,320.6,15
4,17,249,448.16,2
32,2,498,123.49,8
13,19,212,838.56,14
11,19,153,37.36,17
19,56,158,835.65,9
23,7,466,148.88,9
33,54,362,887.7,2
24,42,139,732.47,0
28,42,221,173.02,2
30,59,273,570.16,4
22,20,154,319.53,6
19,9,249,186.45,2
22,17,279,860.59,3
15,27,440,409.49,16
7,47,436,404.56,2
20,2,304,178.19,3
0,36,276,389.24,1
7,19,493,872.9,13
28,17,2,369.5,4
31,5,88,952.09,1
4,39,287,946.85,14
21,18,411,153.45,10
33,53,130,185.54,9
0,54,78,864.05,19
25,59,260,398.83,0
9,7,241,14.33,18
29,17,141,281.13,13
17,39,228,601.65,13
16,36,163,801.27,0
25,40,236,142.05,8
7,45,128,119.44,16
11,4,200,922.87,13
26,38,450,753.64,12
7,25,390,593.88,12
24,5,31,771.49,5
3,30,138,434.57,6
32,12,492,760.87,1
0,4,21,378.08,7
18,24,234,251.65,5
30,29,202,731.72,2
15,9,279,425.48,17
13,4,131,981.56,17
4,51,416,355.99,5
25,24,148,922.51,10
27,14,458,933.63,2
1,5,29,249.43,15
5,18,361,800.24,4
8,42,308,438.74,1
32,57,371,918.35,14
24,19,430,455.62,15
12,12,162,746.86,6
8,18,357,472.3,15
12,17,340,235.52,3
30,30,61,207.36,15
10,24,125,431.18,16
3,11,456,757.94,1
33,35,71,609.02,15
3,23,326,691.74,3
18,17,395,289.5,6
5,1,364,486.62,17
33,15,466,53.95,5
17,32,243,819.36,17
12,9,490,989.99,6
22,15,249,412.81,1
18,28,221,20.85,18
10,24,473,178.09,8
0,35,447,656.0,3
23,22,21,615.96,13
6,27,494,789.99,4
24,19,387,261.35,6
20,45,82,766.0,7
14,12,344,691.1,14
0,20,367,329.59,18
11,1,486,550.03,10
6,21,10,155.8,19
14,49,411,458.04,3
20,45,12,882.39,17
18,1,263,426.98,13
28,10,145,841.17,5
24,47,449,594.35,15
32,59,192,199.96,17
31,59,250,585.3,0
34,32,114,510.92,7
25,39,26,404.65,0
10,22,271,128.43,0
34,18,499,422.54,18
7,48,33,82.03,9
13,46,62,107.78,17
9,32,229,421.76,11
1,27,303,312.33,16
8,28,95,926.29,0
2,18,35,381.95,7
20,59,193,760.28,9
25,39,456,534.95,9
7,49,76,707.04,17
1,29,379,267.51,8
5,18,249,942.49,1
27,44,83,534.79,2
28,8,25,833.01,1
25,54,57,371.4,5
24,31,32,109.21,11
11,34,319,676.97,18
4,7,12,17.68,14
33,36,319,480.54,18
14,18,333,200.87,11
35,38,92,631.1,17
14,59,1,979.63,15
22,9,435,469.76,1
5,59,326,819.32,10
20,9,136,512.71,11
22,46,196,500.88,4
15,8,133,931.12,5
14,51,473,891.07,10
24,35,86,787.94,9
35,18,476,303.29,3
10,5,295,549.56,8
14,14,279,231.66,11
3,28,324,449.48,9
20,30,180,489.37,13
12,4,4,833.32,4
21,39,126,897.07,0
18,20,175,420.47,4
33,25,251,27.53,15
13,28,21,863.16,4
3,12,485,182.54,4
26,2,440,625.66,17
28,43,105,34.72,5
27,14,66,405.51,17
34,22,443,986.1,9
7,31,263,109.69,14
15,23,49,429.46,10
35,48,16,314.08,18
29,20,145,906.04,12
17,38,340,870.65,19
1,55,250,245.32,2
12,4,343,90.38,15
3,15,354,630.87,6
25,24,75,343.01,11
24,25,290,675.36,14
29,1,417,41.8,7
10,7,282,142.07,16
6,57,66,689.51,0
30,31,125,220.25,7
9,12,319,859.01,13
12,42,87,68.0,9
30,5,41,223.33,18
6,44,470,998.57,7
35,50,186,438.75,18
19,42,354,705.94,3
3,38,380,190.84,9
6,12,335,613.77,2
0,39,266,728.85,3
12,18,271,321.33,15
21,2,42,830.61,3
20,10,93,607.38,19
21,15,185,395.23,19
27,30,215,562.07,12
8,44,17,580.99,16
25,58,444,173.88,15
8,17,265,408.71,16
14,4,114,350.0,5
9,7,292,406.89,2
23,41,457,763.5,19
7,31,464,487.71,3
23,51,292,940.91,7
15,59,48,300.74,19
25,55,307,421.55,8
26,39,97,789.09,0
3,55,375,550.56,12
23,34,95,551.56,1
18,6,326,62.81,9
35,50,74,404.61,18
9,38,336,278.03,16
24,45,68,999.34,12
17,58,246,315.27,13
18,51,406,885.65,10
35,34,77,679.47,9
9,44,208,347.51,6
32,15,372,548.1,9
4,14,254,842.13,0
34,6,221,884.53,13
33,50,262,168.79,2
32,37,410,346.18,12
20,50,331,341.87,1
16,32,344,51.62,16
21,3,477,602.26,2
14,3,259,856.27,14
34,22,308,387.76,7
27,22,74,742.64,5
6,10,125,631.42,8
31,51,188,381.89,10
10,3,254,149.65,1
9,12,447,712.23,8
8,29,321,856.02,17
13,48,308,689.0,18
12,17,235,27.7,17
24,7,474,224.07,4
1,13,250,78.79,17
34,56,332,574.68,11
6,2,398,758.91,3
20,4,345,119.47,14
17,10,72,839.95,10
2,39,235,559.95,18
10,24,324,693.07,4
23,17,156,971.69,5
18,52,455,92.84,12
3,6,394,902.21,9
25,19,115,134.84,13
31,5,313,399.03,3
35,32,228,852.92,19
32,10,322,907.19,11
35,9,346,511.31,14
2,27,245,598.16,9
8,13,306,711.07,10
7,19,14,834.43,8
32,21,16,130.3,10
5,24,438,811.97,1
3,38,427,486.46,12
12,4,42,456.12,7
1,24,465,429.66,7
4,59,110,514.12,0
26,35,278,945.6,5
31,3,324,552.72,12
20,4,19,953.65,8
7,57,66,188.49,5
7,37,167,726.89,14
2,40,73,814.12,15
2,48,403,682.34,3
21,54,400,610.85,16
5,35,310,569.16,8
1,31,409,862.32,11
22,56,112,823.43,18
1,44,274,131.07,19
16,25,407,850.1,11
34,40,373,419.93,5
33,13,85,261.16,11
22,4,139,871.07,8
29,46,39,437.7,19
7,14,105,810.28,4
21,13,324,270.77,2
35,27,281,13.89,1
4,6,447,500.5,7
12,17,480,109.23,9
28,36,414,756.83,14
30,40,429,283.31,8
15,49,123,449.21,9
29,35,218,96.16,10
15,17,377,293.79,8
11,41,61,783.68,13
16,2,100,160.07,4
15,57,307,650.69,8
11,13,354,918.25,3
7,52,393,683.04,1
19,2,204,812.91,18
2,52,258,117.88,0
15,28,486,258.22,0
29,43,5,895.59,11
22,59,446,717.95,10
27,26,197,643.16,0
4,22,180,667.13,13
19,47,342,420.06,10
0,43,133,54.11,6
29,55,443,786.6,1
20,3,324,681.93,14
19,35,253,478.08,7
5,58,265,900.76,19
21,12,93,342.8,14
17,24,150,301.38,7
7,5,411,874.07,9
31,20,138,799.02,18
32,39,208,519.83,2
15,39,490,139.43,19
11,13,125,222.92,13
33,41,234,659.67,8
13,57,61,391.19,8
35,53,307,838.11,5
32,45,266,950.46,7
22,12,134,807.58,10
1,13,318,383.77,7
20,56,113,790.8,11
1,10,389,357.93,9
26,33,378,175.43,3
8,57,454,43.06,15
0,40,191,391.86,19
10,54,379,904.52,5
2,16,440,246.6,8
22,45,187,214.45,4
25,35,319,970.12,5
3,3,367,34.75,16
17,56,89,787.92,16
5,5,187,328.16,12
34,26,307,47.11,16
21,11,434,918.62,13
14,7,132,148.25,1
21,53,360,556.26,18
11,56,123,281.31,2
17,10,48,74.54,1
34,42,288,59.42,1
29,52,376,124.4,6
23,34,179,80.65,3
29,3,180,762.95,16
13,8,99,490.71,5
5,31,330,349.46,6
2,11,34,424.19,19
15,45,420,929.66,5
6,7,70,911.64,8
13,45,171,718.52,19
8,2,366,885.84,3
14,6,272,326.45,4
20,41,59,387.3,18
34,32,181,617.58,9
1,20,19,627.39,17
26,57,226,486.88,14
1,34,473,406.65,0
34,50,95,986.32,4
17,16,369,822.91,4
13,25,297,440.63,7
19,12,81,730.02,19
17,7,175,276.87,14
9,39,222,109.17,16
24,17,103,358.91,18
1,45,54,408.94,12
24,11,183,26.37,9
32,6,351,816.64,16
35,23,403,365.6,4
30,27,318,584.61,17
13,46,355,83.22,16
0,6,349,183.25,3
15,38,443,890.8,6
2,2,321,612.6,4
34,22,68,950.78,7
5,20,28,998.76,7
24,25,274,378.14,10
12,15,282,305.82,8
33,49,360,859.77,18
7,29,403,998.63,18
20,8,311,633.34,8
33,37,119,797.19,19
3,49,380,783.93,16
24,52,441,361.79,15
14,33,134,578.53,6
3,22,129,834.73,2
11,50,8,691.23,18
31,47,481,30.95,7
31,5,51,343.34,4
27,39,491,153.03,5
12,18,341,240.64,1
30,38,472,906.43,18
13,54,281,46.52,12
19,53,175,227.6,5
17,37,183,316.47,5
28,30,192,620.72,1
5,51,249,538.76,4
31,31,235,226.09,10
28,10,83,172.6,10
1,15,93,244.43,13
22,42,373,507.5,12
18,59,394,278.47,7
30,48,312,948.13,14
4,44,268,469.23,11
18,18,417,68.21,2
33,23,120,731.97,4
9,33,71,335.56,5
24,16,17,656.95,1
1,54,253,286.8,7
10,38,445,575.04,4
30,35,122,774.43,16
14,34,380,928.73,1
8,28,10,268.52,10
22,2,287,341.51,3
18,30,316,469.62,10
8,13,326,927.9,8
34,41,273,902.37,5
20,16,306,98.98,1
8,59,293,140.61,14
27,5,210,500.55,4
6,55,446,115.55,11
15,28,218,352.13,12
15,53,241,156.9,16
32,39,374,639.68,3
3,45,464,950.0,9
3,20,200,996.77,0
16,24,216,381.49,10
28,27,205,603.02,15
35,30,413,857.7,10
34,58,416,126.29,8
6,45,216,692.67,1
26,27,80,414.76,6
27,26,267,214.08,18
21,7,480,408.73,17
13,42,390,85.2,19
6,47,379,698.45,6
21,53,35,260.22,8
4,59,289,318.29,11
1,38,18,129.87,2
26,5,165,866.01,15
20,23,13,498.51,6
14,28,202,576.43,4
20,34,229,573.74,6
9,53,346,416.39,18
22,15,366,200.6,16
4,32,465,747.68,15
0,26,448,135.79,18
12,48,1,112.84,17
20,31,319,713.04,18
25,19,217,216.75,3
20,9,34,313.71,0
17,29,359,480.48,3
31,54,266,454.86,3
35,58,128,711.49,8
16,51,212,627.2,7
34,39,263,647.95,1
10,4,312,716.91,5
20,3,80,299.69,10
25,56,165,329.11,3
3,29,413,443.62,13
33,52,252,314.39,8
17,11,12,985.09,1
34,33,401,815.91,0
28,38,304,173.01,3
28,58,212,15.54,11
20,11,282,52.36,4
12,27,112,251.62,8
16,33,211,123.15,3
8,21,378,538.0,15
0,39,239,859.42,1
1,31,268,739.38,15
28,38,405,223.45,15
32,46,298,405.31,10
9,2,317,512.82,0
20,27,58,812.1,14
27,36,438,840.73,3
10,11,34,910.62,17
33,47,263,514.15,16
7,18,365,697.33,6
21,59,35,120.68,17
7,1,271,569.64,12
14,35,449,256.2,19
16,35,474,437.4,19
22,31,227,637.71,9
23,28,25,264.42,0
18,39,234,61.66,1
4,1,59,20.13,16
31,25,251,31.94,2
0,43,335,18.27,16
22,38,86,119.25,11
7,20,251,247.09,11
12,3,390,229.01,19
7,51,180,986.93,9
22,2,207,312.95,6
0,18,344,136.15,9
23,44,149,550.11,17
34,10,71,859.38,5
23,5,121,681.28,6
16,9,253,303.12,16
4,2,93,566.0,11
19,34,256,717.71,16
20,38,254,730.82,17
30,31,352,669.87,13
35,10,288,872.1,10
10,50,309,871.4,1
14,12,59,583.15,0
18,36,69,435.56,10
6,54,446,645.15,1
27,21,388,820.03,15
4,49,86,15.6,2
4,47,274,992.08,19
29,6,227,191.06,0
31,48,81,475.55,19
7,49,498,873.31,7
9,3,114,232.79,18
31,10,184,482.03,0
27,5,280,141.26,4
16,46,322,401.13,0
30,26,397,185.36,10
7,21,318,369.99,8
24,45,54,379.73,4
8,26,399,993.24,1
1,38,197,994.86,12
14,44,387,123.64,17
2,26,293,728.71,11
35,8,293,61.23,13
3,5,485,39.89,4
13,15,387,114.28,9
24,59,447,965.83,19
9,16,291,941.45,1
20,1,180,201.99,3
35,16,471,170.06,11
11,37,380,248.13,10
26,3,412,520.39,3
1,52,222,574.01,10
12,47,274,229.38,8
31,31,378,759.06,9
30,13,244,316.46,5
15,56,420,922.91,14
31,16,417,660.16,9
31,55,448,441.99,5
33,43,154,792.01,0
10,21,304,819.74,19
9,2,424,297.58,3
14,54,273,346.32,13
16,27,424,936.6,19
17,38,135,173.09,19
8,26,313,51.73,7
24,58,8,459.51,10
13,59,128,803.2,14
24,38,373,773.95,18
21,46,56,920.34,7
29,25,126,537.87,12
19,11,159,109.06,17
20,8,59,592.8,16
31,8,58,780.61,5
20,33,140,102.39,14
34,53,176,180.93,12
31,7,415,22.17,17
29,38,108,597.72,10
11,21,211,887.87,12
17,8,447,673.96,0
20,51,74,982.22,17
12,54,167,72.4,4
20,21,460,903.97,5
7,56,404,815.93,0
6,20,357,321.1,6
22,8,304,973.79,3
31,58,233,295.06,8
10,46,327,890.41,14
21,31,372,881.94,5
21,50,182,760.08,16
24,57,122,567.84,19
21,29,334,128.8,17
27,48,203,536.65,3
28,9,455,363.23,8
12,15,29,794.29,13
17,30,202,760.55,2
1,26,93,911.51,0
28,10,329,24.68,10
20,29,356,811.01,0
14,54,176,939.08,11
26,16,330,791.41,8
30,36,211,138.89,4
14,20,184,90.47,14
22,45,95,30.64,17
23,54,273,632.46,8
12,37,137,633.38,12
21,22,237,987.04,12
32,7,353,404.06,12
2,23,418,338.59,9
18,41,429,628.18,9
22,40,472,827.35,6
28,29,265,937.41,4
29,16,135,805.09,19
24,38,144,432.41,6
7,28,19,638.57,19
15,48,231,857.74,9
7,38,134,495.7,9
0,31,114,224.52,12
4,14,499,178.03,14
2,53,139,10.16,5
0,33,125,721.06,19
3,57,204,119.99,11
34,9,61,251.4,18
31,57,250,304.9,10
33,27,298,564.78,5
24,24,13,403.98,0
9,13,396,677.93,1
20,26,255,65.08,14
26,29,85,132.7,3
26,51,458,504.22,4
1,49,20,343.6,14
12,43,50,302.86,10
8,28,164,76.36,9
35,28,92,896.76,16
21,8,88,694.9,1
25,23,69,130.4,19
11,29,37,74.4,9
16,5,253,975.12,19
13,42,252,684.36,2
13,7,140,423.28,18
33,42,355,704.71,4
19,36,381,758.77,2
10,41,168,782.16,7
15,27,54,483.1,4
30,58,386,435.58,11
5,46,178,20.92,13
18,2,297,927.29,6
3,25,301,607.27,10
3,9,359,211.12,7
19,53,106,920.41,4
9,27,137,915.78,7
23,1,190,989.29,11
34,23,128,875.32,14
25,10,342,997.81,18
20,42,47,252.24,15
20,52,5,843.83,13
9,25,460,824.8,6
3,54,257,238.63,7
19,3,300,107.45,6
16,6,150,979.63,17
6,58,294,303.06,5
3,6,243,872.18,18
28,53,275,14.09,3
13,2,208,30.81,2
2,58,415,471.21,16
23,58,115,246.33,18
15,18,195,692.94,14
3,23,343,569.91,5
23,2,170,86.71,11
33,12,379,171.0,18
29,22,82,394.17,5
17,37,154,193.75,10
18,20,141,794.3,19
30,39,314,421.91,19
18,24,146,102.5,9
18,48,323,489.5,15
21,20,122,99.93,17
23,1,252,137.65,13
11,1,343,247.21,3
29,17,387,860.93,11
30,59,311,925.37,19
35,1,89,828.0,7
18,53,475,340.74,6
35,52,58,279.72,8
29,45,492,553.66,16
32,30,63,724.63,9
17,41,347,993.44,2
27,47,308,140.26,7
10,3,487,58.8,13
32,46,473,697.41,6
16,55,382,833.9,15
5,11,280,847.89,17
3,24,72,681.68,10
19,22,9,954.48,5
26,44,366,515.89,19
14,45,421,914.68,13
5,26,94,968.13,12
13,13,373,848.69,3
10,1,339,316.66,19
8,24,437,204.25,19
25,10,336,552.64,10
15,35,152,458.48,17
4,24,492,878.98,0
9,28,405,109.03,11
2,36,356,265.16,17
12,16,40,754.28,6
29,40,359,104.04,11
5,16,495,327.56,0
16,59,62,393.28,3
18,17,254,626.37,17
34,51,454,166.55,14
25,54,69,862.0,2
4,15,398,453.07,6
28,16,245,917.85,5
19,15,365,473.19,14
20,57,170,282.29,14
9,34,178,150.41,5
4,11,189,13.71,7
35,1,260,536.84,7
5,15,72,116.09,0
25,26,472,397.81,12
3,51,459,593.38,12
34,4,17,282.93,10
0,43,370,183.47,3
23,5,341,776.97,6
35,35,57,947.32,11
5,13,218,109.44,12
30,10,107,164.03,11
19,11,304,960.41,15
23,18,428,47.41,5
24,34,173,977.86,13
35,39,219,14.6,18
20,41,464,874.93,15
29,42,247,314.25,3
23,50,218,939.2,4
29,23,373,323.78,8
21,7,417,657.76,2
27,59,31,89.23,9
6,39,368,249.91,16
34,3,47,775.94,18
27,12,134,533.4,9
13,7,108,928.69,11
9,49,72,434.46,6
15,26,327,871.11,17
15,33,418,454.47,18
30,37,108,979.46,14
24,48,309,960.24,6
12,15,398,335.85,11
5,2,272,887.06,6
8,41,171,849.14,9
35,7,116,218.57,19
19,32,329,628.05,9
17,4,74,81.96,4
20,20,256,838.34,17
3,50,81,182.8,8
32,53,268,80.11,15
26,36,128,406.22,6
6,32,326,581.15,9
5,28,403,856.37,4
14,13,235,974.5,6
17,1,41,445.1,4
31,56,181,69.84,14
10,35,157,751.62,18
19,48,454,569.52,9
23,30,59,453.41,7
14,54,345,316.18,8
6,36,249,507.37,10
20,57,192,345.29,1
25,55,24,759.44,2
13,25,473,548.45,12
20,16,400,878.08,10
17,58,436,548.11,9
4,19,80,245.88,14
2,1,134,852.58,5
22,5,421,561.65,0
25,51,213,214.77,13
23,22,388,627.27,17
18,24,482,364.14,10
24,43,348,845.96,7
20,45,166,458.77,2
11,52,425,729.18,13
32,37,348,104.58,1
3,53,337,402.06,15
6,36,398,983.41,5
21,36,71,810.38,0
32,4,214,168.34,13
16,36,435,284.99,9
23,52,65,336.52,5
33,53,221,653.86,8
27,18,308,759.42,6
21,50,479,752.03,1
16,16,286,514.78,10
33,41,185,812.71,13
5,18,207,442.71,4
5,22,466,132.64,8
33,2,99,568.8,6
0,21,242,952.78,13
9,36,158,795.06,15
20,44,98,582.91,15
4,39,42,650.34,6
1,47,139,931.26,9
21,39,283,434.06,5
1,29,408,338.08,16
9,54,227,977.47,0
33,26,423,864.81,1
15,21,72,329.81,13
21,17,243,469.14,3
